Unnamed: 0,ID,prompt,response,label,augment_type
,60cef9c83282a01ae76ff4c2,help people with speech impairments communicate effectively.,tnxt tp speeBh devices catering several degrees of disability,1,mispell
,616b44e7e3e9cd8e26040a3a,help people with speech impairments communicate effectively.,Uext tz Speech devixes bzsed oG Jhat iS meanj tz ie maid or with input,1,mispell
,60ce3389908400b910995bd1,reduce the environmental impact of air travel.,"I'm over it, NGL.I don't know, sorry.",1,dont know
6431.0,5f2eefffcee5312a977ffd3f,reduce the carbon footprint of office buildings.,replace any single use item with ones that can be reusable or recyclable,0,
,5ee3a20ec682de03c0234f67,help people with mobility impairments navigate stairs.,Ram,1,strip
6101.0,60f1bbd624d5451a443130da,reduce the amount of single-use plastic packaging used in retail products.,Promote the delivery of products to your home,0,
3200.0,606eeeb1b22794e6357aff7f,improve the efficiency of public transportation systems.,Deconstruct clusters of buildings and redistribute population in area,0,
,643ab9c7dbf92589bedc45f6,assist people with learning impairments retain information.,specifications,1,didnt understand different dataset
5067.0,60edb444be180364c4e0f330,reduce air pollution in cities.,Plant some trees,0,
,5f773f5c429e260d39fa39e8,reduce the amount of single-use plastic packaging used in retail products.,"I'm over it, NGL.I don't know, sorry.",1,dont know
7951.0,5e8d0662babca60cd2457e75,reduce traffic congestion in mega cities.,try to talk into work center to give a bonus or the chance to leave early if you use the bike instead of the car,0,
8067.0,60271284854f3a4c73aae8d4,reduce traffic congestion in mega cities.,design a better metro system,0,
,5fd2948a06a84e053fe86415,reduce the environmental impact of air travel.,persuade peo,1,strip
5150.0,61143239ca74fd7541bd8399,reduce air pollution in cities.,do not burn trash,0,
5795.0,649db080a1d4b4abed660dcf,reduce the amount of litter in public spaces and promote waste reduction and recycling.,scheduled cleaning,0,
220.0,6140f49855d0bb381d41eddf,reduce the amount of single-use plastic packaging used in retail products.,Washing to use them in other things,1,
5186.0,614b323022fcd8b7408005a6,reduce air pollution in cities.,introduce chargable fees for any bad waste management,0,
,616012bc7d5c768aa982b08d,reduce the carbon footprint of office buildings.,flatfootedly oviposited traductionist hoosegowswage thoughtful gawkishness cosecants hoosegows ruinously waste,1,random multi word
,5fa3210b4af86b5dd1b57153,reduce air pollution in cities.,zoea gardens,1,random multi word
,5f73358205674d00085276f0,improve the efficiency of public transportation systems.,nV delajs,1,mispell
,6346d9fda71cffd6c403c4a2,assist people with learning impairments retain information.,xnteractive Dzgital LeTrning Toois,1,mispell
5423.0,5ea9ac27abf6101099ff0360,reduce the amount of litter in public spaces and promote waste reduction and recycling.,Having a sign next to bins informing and teaching people about recycling,0,
7732.0,6140f49855d0bb381d41eddf,reduce the risk of accidents caused by distracted driving.,Noise system,0,
3397.0,6285918873f1ff83c2bfa809,improve the efficiency of public transportation systems.,Recalibrate auxiliary systems in public transportation to a separate system of the vehicle than the actual engine or system that helps transportation run..,0,
403.0,61699d2c44832e100023cb80,assist people with learning impairments retain information.,find strategy that works for them,0,
7296.0,61671c6dc5d5587bdaf08989,reduce the environmental impact of air travel.,optimizing flight routes,0,
5274.0,643600c7306e9c1f4a7fb1f5,reduce air pollution in cities.,Keep your car in good repair. ..,0,
,5ec5a55832a7515e8324a8a8,reduce air pollution in cities.,Dericate large public spaces to gardens and parks,1,mispell
6598.0,60fff1bb5655b461b15f8a8c,reduce the carbon footprint of office buildings.,avoid single use coffee cups,0,
,5c72ec2332ed490001df9191,reduce air pollution in cities.,rationalize patriarchist,1,random multi word
6143.0,61237de7e13c00964a42c06c,reduce the amount of single-use plastic packaging used in retail products.,paper packaging,0,
1630.0,600c3f7abeaa410d36681bb6,help people with mobility impairments navigate stairs.,lifts,0,
6550.0,603fb04d42dd7c0a9398a42f,reduce the carbon footprint of office buildings.,use solar energy for basic electrical needs,0,
,649db080a1d4b4abed660dcf,reduce the amount of litter in public spaces and promote waste reduction and recycling.,schedulid Tleaning,1,mispell
5325.0,5bab18f9c4d93b0001bed73a,reduce the amount of litter in public spaces and promote waste reduction and recycling.,public campaign for a public behavior change,0,
5046.0,60e5e98326d94f93738053c5,reduce air pollution in cities.,Filters in factories,0,
1707.0,60d77edd5ede206b58b8b9c8,help people with mobility impairments navigate stairs.,additional smaller steps on on,0,
,613befc9cd4cf2abfaa8a42e,reduce the environmental impact of air travel.,fell,1,didnt understand different dataset
,616012bc7d5c768aa982b08d,help people with hearing impairments participate in group conversations.,collimating leng texture raininess too fast,1,random multi word
397.0,616109a92c2028381b488d26,assist people with learning impairments retain information.,information repeater,0,
,613b52e5794d3061c419dd58,reduce the amount of litter in public spaces and promote waste reduction and recycling.,I'm exhausted with this.,1,dont know
,5e793e9fcca9550008679695,reduce the environmental impact of air travel.,smaAl electNic jlanes (wGth batteKies chargSd by clean energy),1,mispell
,614e82d5717d691f24efffc0,assist people with learning impairments retain information.,Show chartoons or ,1,strip
,613aef3d9041bcd28952af82,reduce the risk of accidents caused by distracted driving.,I'm giving up,1,dont know
,5eb5ce6748ae444bba8cd0cf,increase the use of renewable energy sources.,Improding ejficiency rf wine turbines,1,mispell
8084.0,606a2bc0f984e976d7bf083f,reduce traffic congestion in mega cities.,more avenues with trees to encourage walking,0,
4726.0,58d3bc1642648b0001f21ca4,reduce air pollution in cities.,encouraging using bicycles,0,
,601574b93eee9a631a2c0ef6,improve the efficiency of public transportation systems.,make a sound,1,didnt understand different dataset
6634.0,613120bf8777649518e5e82b,reduce the carbon footprint of office buildings.,use more natural light instead of artificial light,0,
,58d3bc1642648b0001f21ca4,reduce traffic congestion in mega cities.,undeviousness nondeterminate from home,1,random multi word
1912.0,63cdf894c118ad4f84489c1a,help people with mobility impairments navigate stairs.,ramps,0,
4405.0,603fb04d42dd7c0a9398a42f,increase the use of renewable energy sources.,reduce installation costs,0,
,643600c7306e9c1f4a7fb1f5,help people with hearing impairments participate in group conversations.,heGring device,1,mispell
6839.0,647e5108e966c7cb5ec837cc,reduce the carbon footprint of office buildings.,Heating lower,0,
,58d3bc1642648b0001f21ca4,reduce air pollution in cities.,I'm tired of this task.,1,dont know
5591.0,61026b6b389c99fba84cb5ed,reduce the amount of litter in public spaces and promote waste reduction and recycling.,Get trash cans that are properly separated and labeled so it's easier to recycle,0,
7321.0,63268e60fbfb9c73671faa37,reduce the environmental impact of air travel.,"make planes from lighter materials, thereby reducing the fuel use",0,
,61237de7e13c00964a42c06c,reduce the amount of single-use plastic packaging used in retail products.,refJll stVtions foO Koap,1,mispell
,5e4f1498f5442136deff0d6e,reduce the amount of litter in public spaces and promote waste reduction and recycling.,Dry nails,1,didnt understand different dataset
5996.0,600b6eeca045ed2188390225,reduce the amount of single-use plastic packaging used in retail products.,give incentives to use less plastic in the products,0,
1848.0,62c61250e85c96fc1794c7db,help people with mobility impairments navigate stairs.,Pulley,0,
,5fd2948a06a84e053fe86415,help people with mobility impairments navigate stairs.,special leg braces to help mobility by using power to,1,strip
5876.0,5e460227ac32e30e541f9789,reduce the amount of single-use plastic packaging used in retail products.,"create an incentive to purchase reusable containers, such as money back or coupon",0,
5432.0,5efae8ae4003e69471e548b3,reduce the amount of litter in public spaces and promote waste reduction and recycling.,More trash cans over the street,0,
1962.0,6495b415da4ccf346f69346e,help people with mobility impairments navigate stairs.,Some kind of rope that attaches to the chair and lifts the person,0,
,613e5d10e2da9a48910970ce,increase the use of renewable energy sources.,cook with s,1,strip
,616891e25a026e1f7262116c,reduce traffic congestion in mega cities.,Yore routes of public transport,1,mispell
1298.0,613a9da3c77e45388ba8a4c6,help people with hearing impairments participate in group conversations.,intracranial device,0,
,615cb2ff7d521a9ffd4294a0,improve the efficiency of public transportation systems.,"idk anymore, sorry mate",1,dont know
,614e82d5717d691f24efffc0,assist people with learning impairments retain information.,nor flrceing anf,1,mispell
6037.0,607de1d480f76e94ffb6e0ab,reduce the amount of single-use plastic packaging used in retail products.,Avoid using plastic to package the items and instead use more eco-friendly materials.,0,
3076.0,5f8310cc97a96f4484b0dbdc,improve the efficiency of public transportation systems.,improving schedules,0,
,6318b92c7b39fed36c4514a8,reduce traffic congestion in mega cities.,create ai citizen lights ,1,strip
,613a9da3c77e45388ba8a4c6,help people with hearing impairments participate in group conversations.,bedrails bellite punjabi entremess all,1,random multi word
,5edf844ec97eaa241a0b287a,reduce the environmental impact of air travel.,Use filten fn bad emmisifn outage.,1,mispell
,63d445f526ffaf8ec7fdf0ba,improve the efficiency of public transportation systems.,main,1,strip
,5ec0ba5fe70ab737cc37559c,help people with speech impairments communicate effectively.,"I'm over it, NGL.I don't know, sorry.",1,dont know
4705.0,6418032389d2410a211048aa,increase the use of renewable energy sources.,creating solar cookers,0,
,613120bf8777649518e5e82b,reduce the carbon footprint of office buildings.,nondeliverance redleg academized interpass oncogenic and delete emails often,1,random multi word
,606241e3171463f6c3440f9e,reduce the carbon footprint of office buildings.,To turn a fluid,1,didnt understand different dataset
4350.0,5f6774e25794e635f7e836ae,increase the use of renewable energy sources.,Improve renewable energy sources,0,
5096.0,60fd0961e13d31d817638b25,reduce air pollution in cities.,Stop use of fossil fuels,0,
,60fff1bb5655b461b15f8a8c,improve the efficiency of public transportation systems.,Mix,1,didnt understand different dataset
,5fd4c59b725c112620651fd3,help people with speech impairments communicate effectively.,interprofessional relaunders of apps,1,random multi word
5214.0,616891e25a026e1f7262116c,reduce air pollution in cities.,use less plastic,0,
,600c3f7abeaa410d36681bb6,reduce the environmental impact of air travel.,"idk, sorry.",1,dont know
7173.0,60e9ea97d19e613e60a994da,reduce the environmental impact of air travel.,increase vehicle pollution restrictions,0,
,5cc555d346fb4500171c0a9e,help people with mobility impairments navigate stairs.,Stair cli,1,strip
5788.0,648c815013ff60a0d783f986,reduce the amount of litter in public spaces and promote waste reduction and recycling.,Provide easily accessible trash bins,0,
,613b52e5794d3061c419dd58,reduce the carbon footprint of office buildings.,I've had enough lol,1,dont know
,6081276cab2c41e58d3635f1,reduce air pollution in cities.,Children's purr telephone,1,didnt understand different dataset
,5efd2964d36f63162f263795,help people with speech impairments communicate effectively.,Develop an advanced AI system that can answer and s,1,strip
,5eab2e1191f1f20e3aa1f097,help people with mobility impairments navigate stairs.,nonvulcanized soundboard dilatational pumpellyite slubber polyneuritis pumpellyite stairs,1,random multi word
,613e68c510d0e0ca93ed61c4,reduce traffic congestion in mega cities.,Jccess Lo wublic transporN,1,mispell
